episode,epsilon,total_reward,steps,rolling_reward_100
1662,0.6678,-1.7079050963107574,10,-0.8080387310179188
1663,0.6676,-0.6410908360450762,10,-0.8181809757303914
1664,0.6674,-3.496151372463527,10,-0.7956714271813717
1665,0.6672,-1.4592763444046555,10,-0.8546333161553306
1666,0.667,1.7094179337534545,10,-0.8396137528805073
1667,0.6668000000000001,-0.7955398611961317,10,-0.8502748812657779
1668,0.6666000000000001,-0.6588620942220886,10,-0.8258187229161514
1669,0.6664,-4.30294621441243,10,-0.8637646681293937
1670,0.6662,-1.2981294905351861,10,-0.8881224183709727
1671,0.6659999999999999,1.5280799560451586,10,-0.8304910648190846
1672,0.6658,-2.1282494093932733,10,-0.8683937812659989
1673,0.6656,0.5017560825299682,10,-0.8196931110138311
1674,0.6654,-1.1694779380520128,10,-0.8218547293441553
1675,0.6652,1.2100182527205305,10,-0.81289896926984
1676,0.665,1.313175483544454,10,-0.7470482685446309
1677,0.6648000000000001,1.800624899556567,10,-0.7461982018719416
1678,0.6646000000000001,-2.7403358301791108,10,-0.774132989669708
1679,0.6644,-1.8983834460739928,10,-0.7781752313194095
1680,0.6642,2.441357880598788,10,-0.7680777444039155
1681,0.6639999999999999,-7.266012228775387,10,-0.8282132634107289
1682,0.6638,-2.479162043170345,10,-0.8569848867849327
1683,0.6636,-4.3825347156796255,10,-0.9145787159148641
1684,0.6634,-2.822104575370906,10,-0.9336540652696577
1685,0.6632,-1.9341370864280465,10,-0.910897783451128
1686,0.663,-0.21486517201601335,10,-0.9123606263755368
1687,0.6628000000000001,-2.7113315829847178,10,-0.9170355216394566
1688,0.6626000000000001,6.085032657239685,10,-0.8343477602335027
1689,0.6624,1.474561251334894,10,-0.8466455579657232
1690,0.6622,2.5173459713697444,10,-0.8084407242961537
1691,0.6619999999999999,-3.942482246539746,10,-0.7885339294425
1692,0.6617999999999999,0.20039044491537295,10,-0.7934263509088864
1693,0.6616,0.009840377573171077,10,-0.7521514173442714
1694,0.6614,0.09941811759514207,10,-0.7656818489398586
1695,0.6612,-4.610635162382382,10,-0.8238178762467822
1696,0.661,-0.5145879124663826,10,-0.841869542537784
1697,0.6608,-7.079786395121518,10,-0.8560005141420713
1698,0.6606000000000001,0.3515402775801524,10,-0.8469640419034963
1699,0.6604,-2.3139418675082717,10,-0.8394745794267346
1700,0.6602,-1.1142168498835896,10,-0.833195098257535
1701,0.6599999999999999,-0.6687698659871177,10,-0.7933933425646502
1702,0.6597999999999999,-1.6846740562396705,10,-0.8017073603277418
1703,0.6596,-0.2278806008592137,10,-0.8142912064310933
1704,0.6594,-0.46947620872098006,10,-0.7848816111233314
1705,0.6592,-0.6335887566310437,10,-0.7644626590283233
1706,0.659,-2.203349038720991,10,-0.7693884153204076
1707,0.6588,-0.8690494352296104,10,-0.7487050065620163
1708,0.6586000000000001,3.6515640406491086,10,-0.705842138821542
1709,0.6584,0.7880405184145872,10,-0.6960267537581756
1710,0.6582,-4.848968026192537,10,-0.782644886418832
1711,0.6579999999999999,0.34694430558615164,10,-0.7800627811528912
